Week;El_App_WT
2020;212.37158
2021;223.25875
2022;228.73036
2023;228.32648
2024;234.05728
2025;232.19708
2026;232.15114
2027;227.36708
2028;241.37776
2029;231.89382
2030;228.44756
2031;219.64740
2032;225.95385
2033;205.26582
2034;183.81451
2035;152.80978
2036;149.15346
2037;152.29357
2038;152.90155
2039;153.92570
2040;121.16000
2041;121.59892
2042;123.35519
2043;131.62514
2044;146.95526
2045;147.88725
2046;141.91514
2047;136.14259
2048;137.34710
2049;133.77372
2050;143.20157
2051;147.77374
2052;132.66356
2053;114.37386
2054;125.07308
2055;120.02637
2056;107.46932
2057;112.36495
2058;101.21300
2059;82.74617
2060;83.46321
2061;94.45223
2062;91.50788
2063;94.87420
2064;94.80119
2065;77.43080
2066;50.25248
2067;46.68074
2068;57.66591
2069;67.50180
2070;59.90514
2071;61.74638
2072;56.35207
2073;58.38274
2074;52.33649
2075;29.29325
2076;27.41791
2077;14.04486
2078;17.56344
2079;20.31806
2080;18.16251
2081;15.54946
2082;13.16936
2083;10.79844
2084;9.51667
2085;11.81709
2086;10.75412
2087;9.30423
2088;13.45337
2089;28.56456
2090;35.45252
2091;34.29304
2092;20.24360
2093;19.52149
2094;12.03437
2095;12.11000
2096;16.37217
2097;14.60813
2098;28.42998
2099;37.22776
2100;42.70646
2101;40.78956
2102;49.02543
2103;68.19710
2104;56.08605
2105;58.52897
2106;58.44599
2107;71.26351
2108;87.22844
2109;104.55797
2110;116.68411
2111;126.54950
2112;122.80068
2113;128.05973
2114;133.99564
2115;113.61720
2116;100.90280
2117;109.66496
2118;131.16364
2119;121.41262
2120;120.44835
2121;134.95193
2122;123.42577
2123;130.15708
2124;126.63447
2125;110.13459
2126;106.66554
2127;115.34686
2128;107.83616
2129;92.52298
2130;101.12448
2131;110.19324
2132;94.87225
2133;94.47511
2134;94.37580
2135;106.93490
2136;124.82004
2137;115.40966
2138;116.07957
2139;124.81556
2140;125.42224
2141;120.82328
2142;134.83659
2143;137.54530
2144;103.09527
2145;98.70582
2146;93.64474
2147;89.21852
2148;73.10367
2149;67.58026
2150;49.15850
2151;34.42796
2152;29.09270
2153;29.13257
2154;34.59942
2155;26.89520
2156;47.61860
2157;46.26164
2158;48.36026
2159;53.79679
2160;52.01503
2161;41.88626
2162;30.13677
2163;31.59971
2164;32.61385
2165;33.63365
2166;37.61975
2167;36.45762
2168;44.30523
2169;64.78194
2170;46.03634
2171;67.28545
2172;69.73961
2173;102.66302
2174;116.77907
2175;105.79280
2176;81.15768
2177;58.46413
2178;46.36807
2179;48.52747
2180;43.48977
2181;45.32152
2182;43.60532
2183;36.97124
2184;18.83363
2185;8.14229
2186;5.32959
2187;6.97756
2188;20.00665
2189;32.70646
2190;33.17967
2191;62.34372
2192;74.09635
2193;64.41845
2194;75.60225
2195;95.07615
2196;93.81342
2197;82.45208
2198;76.74041
2199;65.17224
2200;59.43866
2201;52.25521
2202;31.69581
2203;34.15984
2204;24.47183
2205;12.72550
2206;13.91867
2207;9.68161
2208;9.81946
2209;30.42816
2210;40.96593
2211;33.37402
2212;29.33107
2213;24.58522
2214;9.91049
2215;9.00586
2216;19.23175
2217;12.23196
2218;6.74563
2219;8.63852
2220;21.02682
2221;28.21509
2222;8.26360
2223;13.46658
2224;31.11333
2225;38.25596
2226;29.08309
2227;13.55450
2228;13.06166
2229;28.52313
2230;29.92616
2231;40.88705
2232;30.97746
2233;43.99812
2234;60.66066
2235;51.70385
2236;53.69375
2237;55.91240
2238;63.03578
2239;57.92669
2240;59.08586
2241;66.10735
2242;73.92627
2243;70.03613
2244;58.01453
2245;68.33670
2246;54.58516
2247;52.31136
2248;55.96963
2249;57.20946
2250;73.93680
2251;73.01145
2252;77.29890
2253;86.37649
2254;107.82969
2255;121.73389
2256;117.19601
2257;115.51863
2258;128.56128
2259;111.64964
2260;94.15604
2261;69.21317
2262;57.31771
2263;47.87321
2264;58.14762
2265;82.35631
2266;104.23731
2267;105.29388
2268;97.04564
2269;107.70527
2270;114.23307
2271;112.42260
2272;121.77567
2273;142.07999
2274;154.95219
2275;160.62859
2276;160.70285
2277;160.31001
2278;151.15768
2279;129.40963
2280;116.85953
2281;125.30222
2282;123.33417
2283;120.05412
2284;106.35915
2285;105.18342
2286;107.36656
2287;92.28734
2288;67.75717
2289;56.58967
2290;62.64372
2291;50.94005
2292;51.23323
2293;37.15818
2294;14.00653
2295;19.14361
2296;13.73367
2297;12.39630
2298;12.24355
2299;10.85402
2300;16.69513
2301;28.89601
2302;15.68459
2303;12.99688
2304;10.50229
2305;12.40800
2306;9.72021
2307;11.57739
2308;9.71035
2309;16.97569
2310;33.38471
2311;42.36484
2312;16.02662
2313;27.94266
2314;34.38614
2315;37.88740
2316;45.62290
2317;31.59360
2318;28.61914
2319;28.77108
2320;34.67804
2321;43.64841
2322;34.52718
2323;24.08673
2324;17.91652
2325;13.58329
2326;14.71995
2327;8.73831
2328;12.23187
2329;30.19188
2330;17.73574
2331;9.24688
2332;15.43329
2333;8.39573
2334;11.49120
2335;35.90999
2336;36.15596
2337;31.89957
2338;20.28096
2339;33.08088
2340;33.48292
2341;32.09819
2342;14.10249
2343;30.58385
2344;40.81900
2345;58.57741
2346;71.16988
2347;61.50929
2348;67.15124
2349;59.26451
2350;58.92447
2351;54.61347
2352;39.57567
2353;35.73425
2354;25.44087
2355;22.37367
2356;34.99590
2357;42.21139
2358;39.03607
2359;34.35935
2360;21.06430
2361;35.56975
2362;32.61103
2363;31.21212
2364;20.30850
2365;10.72286
2366;17.33764
2367;35.00702
2368;32.45290
2369;35.85831
2370;20.15509
2371;13.56151
2372;10.28452
2373;29.60595
2374;37.86267
2375;48.65111
2376;29.53962
2377;12.44809
2378;11.13125
2379;19.83055
2380;13.80944
2381;19.11341
2382;34.55760
2383;16.02248
2384;8.57055
2385;15.33499
2386;24.88911
2387;35.63460
2388;38.37105
2389;37.05775
2390;13.09851
2391;14.11640
2392;21.47735
2393;38.72958
2394;35.55201
2395;20.20511
2396;22.94880
2397;28.43759
2398;37.04489
2399;39.92353
2400;38.92102
2401;34.34409
2402;27.63247
2403;20.99059
2404;19.82242
2405;24.94181
2406;23.62303
2407;16.59647
2408;9.89446
2409;14.58117
2410;23.80296
2411;17.45681
2412;14.65242
2413;22.70758
2414;19.23605
2415;15.06617
2416;12.74502
2417;43.45665
2418;74.75751
2419;68.49639
2420;66.70469
2421;74.10308
2422;70.12364
2423;83.16330
2424;85.08574
2425;90.40825
2426;101.37023
2427;112.25997
2428;108.48851
2429;115.31812
2430;117.39771
2431;124.97765
2432;116.87228
2433;109.60096
2434;113.08210
2435;109.79674
2436;108.09320
2437;102.83856
2438;91.23311
2439;80.19202
2440;59.75478
2441;57.53411
2442;68.31281
2443;78.22650
2444;88.79363
2445;103.06327
2446;111.75319
2447;118.03395
2448;117.44318
2449;108.23974
2450;113.68975
2451;89.51162
2452;82.66094
2453;98.07690
2454;95.77423
2455;85.11044
2456;80.94429
2457;82.32503
2458;83.51521
2459;80.84125
2460;85.49451
2461;96.58285
2462;95.92346
2463;115.40964
2464;111.06245
2465;127.45511
2466;133.33493
2467;145.73452
2468;153.52241
2469;169.67352
2470;178.16953
2471;201.59203
2472;222.16005
2473;236.13907
2474;241.28182
2475;263.74649
2476;258.77222
2477;241.34856
2478;249.36872
2479;256.99164
2480;262.22390
2481;250.37516
2482;245.40219
2483;260.31977
2484;254.75742
2485;254.29041
2486;255.39630
2487;267.91275
2488;277.61236
2489;275.45615
2490;278.90208
2491;292.64517
2492;306.76266
2493;316.64687
2494;309.52668
2495;310.03329
2496;288.10104
2497;280.14085
2498;282.45436
2499;300.17443
2500;315.09655
2501;313.08445
2502;291.66817
2503;291.95214
2504;287.31060
2505;273.59541
2506;256.50850
2507;259.48245
2508;227.31220
2509;223.15777
2510;223.52041
2511;214.30245
2512;215.74045
2513;209.48885
2514;212.01378
2515;222.87379
2516;228.39632
2517;211.44557
2518;213.16893
2519;205.47293
2520;205.17029
2521;206.78592
2522;203.17459
2523;194.54647
2524;192.26517
2525;194.81840
2526;192.47572
2527;183.87478
2528;185.91487
2529;202.88278
2530;199.14099
2531;203.18613
2532;223.59110
2533;227.51289
2534;226.87115
2535;238.54547
2536;245.53566
2537;250.06094
2538;259.73066
2539;247.36227
2540;264.23428
2541;288.42682
2542;277.40076
2543;263.24714
2544;257.85498
2545;262.89849
2546;262.47424
2547;261.87851
2548;257.75007
2549;249.38335
2550;264.41398
2551;261.73180
2552;270.55147
2553;276.15568
2554;273.98093
2555;271.53856
2556;274.23079
2557;255.64833
2558;255.99944
2559;249.67728
2560;247.65484
2561;256.81963
2562;274.36007
2563;280.20508
2564;280.96170
2565;256.51799
2566;257.00049
2567;247.15615
2568;247.76481
2569;241.33389
2570;240.14722
2571;245.96845
2572;232.62510
2573;245.55979
2574;264.03209
2575;261.98390
2576;256.57285
2577;266.14198
2578;284.95852
2579;278.35102
2580;287.60571
2581;286.72080
2582;288.49379
2583;276.95665
2584;264.70421
2585;270.76094
2586;260.94085
2587;253.42870
2588;266.79953
2589;257.54698
2590;257.22732
2591;261.62657
2592;270.07433
2593;248.86715
2594;238.72823
2595;241.18192
2596;232.09713
2597;232.71869
2598;236.61382
2599;235.38105
2600;256.99539
2601;281.48417
2602;295.09033
2603;294.37288
2604;282.73673
2605;290.41485
2606;285.19955
2607;292.51142
2608;296.50402
2609;312.95181
2610;315.95932
2611;314.98641
2612;309.39287
2613;315.76750
2614;300.33799
2615;285.16413
2616;269.84922
2617;261.43824
2618;256.46921
2619;248.69671
2620;252.27085
2621;267.59196
2622;278.02836
2623;272.27734
2624;272.27983
2625;281.34311
2626;265.41289
2627;257.10031
2628;243.38018
2629;230.05232
2630;230.72618
2631;222.30831
2632;203.88601
2633;224.69141
2634;230.77424
2635;224.19357
2636;235.51055
2637;238.84298
2638;241.53257
2639;235.42092
2640;208.56070
2641;195.64858
2642;185.88614
2643;186.04790
2644;167.78619
2645;154.89685
2646;168.30218
2647;186.03764
2648;184.02413
2649;174.42779
2650;168.99961
2651;166.37538
2652;173.03067
2653;196.86089
2654;201.41156
2655;196.70945
2656;182.97125
2657;154.46630
2658;147.60536
2659;135.52376
2660;118.87863
2661;112.99115
2662;110.18235
2663;122.61998
2664;117.10452
2665;109.09899
2666;93.52543
2667;93.30261
2668;67.97510
2669;75.19009
2670;87.89739
2671;89.36358
2672;64.27204
2673;62.94926
2674;71.94623
2675;55.55103
2676;23.57811
2677;16.52908
2678;14.21969
2679;15.69225
2680;16.46633
2681;18.99031
2682;18.82628
2683;27.88523
2684;26.85709
2685;38.35586
2686;50.35869
2687;50.03811
2688;60.31868
2689;76.64145
2690;79.22732
2691;73.79950
2692;56.46700
2693;62.82518
2694;63.03136
2695;53.10619
2696;47.53389
2697;59.42566
2698;51.26786
2699;40.54173
2700;40.11839
2701;53.41199
2702;56.57298
2703;69.06496
2704;77.99055
2705;69.59273
2706;68.07426
2707;66.38291
2708;70.07280
2709;63.34879
2710;58.77118
2711;60.84400
2712;51.19428
2713;53.26753
2714;46.54679
2715;40.38361
2716;30.52517
2717;31.31915
2718;37.56009
2719;28.26979
2720;23.79605
2721;31.70874
2722;36.69325
2723;37.06500
2724;37.22096
2725;34.46117
2726;16.38932
2727;30.10575
2728;13.04598
2729;10.47773
2730;19.65206
2731;15.17393
2732;15.26952
2733;12.49751
2734;20.26100
2735;34.16849
2736;38.45218
2737;53.91063
2738;61.90279
2739;60.20229
2740;42.19927
2741;35.25367
2742;31.48779
2743;20.92113
2744;41.30611
2745;35.42339
2746;22.43911
2747;14.54252
2748;10.35424
2749;16.11509
2750;11.17491
2751;20.64212
2752;14.71274
2753;27.02360
2754;36.02025
2755;15.63194
2756;16.90159
2757;23.65246
2758;15.99470
2759;22.15914
2760;19.78354
2761;22.50942
2762;17.47160
2763;11.47688
2764;10.04958
2765;10.42923
2766;10.98539
2767;23.19357
2768;28.17363
2769;46.70919
2770;73.03937
2771;82.35345
2772;89.60244
2773;88.52248
2774;105.07498
2775;111.40278
2776;111.77687
2777;108.54602
2778;114.07156
2779;136.04190
2780;118.40065
2781;117.48249
2782;130.07731
2783;121.30096
2784;109.95135
2785;89.07671
2786;109.72462
2787;119.88220
2788;106.25275
2789;97.98081
2790;86.39719
2791;83.77087
2792;84.49389
2793;82.86221
2794;88.55751
2795;61.33156
2796;52.74915
2797;59.83684
2798;51.77967
2799;56.68295
2800;61.32305
2801;69.62396
2802;67.92809
2803;60.74230
2804;53.24633
2805;61.64380
2806;67.84363
2807;56.66217
2808;43.47709
2809;51.89934
2810;59.65471
2811;50.10621
2812;56.19338
2813;59.36374
2814;59.74562
2815;39.60060
2816;17.63667
2817;9.97406
2818;11.94125
2819;14.40074
2820;23.30309
2821;14.79081
2822;10.40582
2823;19.94870
2824;15.90093
2825;25.98081
2826;27.40102
2827;43.94076
2828;58.44802
2829;61.27604
2830;71.36994
2831;59.36830
2832;61.66450
2833;65.45659
2834;57.87140
2835;39.62371
2836;17.71867
2837;33.15499
2838;25.87369
2839;32.50445
2840;34.42266
2841;18.52832
2842;9.23448
2843;14.36673
2844;25.94049
2845;26.84259
2846;32.99465
2847;37.17133
2848;52.22923
2849;59.76134
2850;43.93181
2851;27.81193
2852;16.41248
2853;22.71264
2854;19.87541
2855;17.19175
2856;40.31262
2857;61.50327
2858;45.56236
2859;55.51631
2860;55.93255
2861;50.65830
2862;35.98365
2863;17.68934
2864;38.79304
2865;48.21868
2866;27.12300
2867;19.06310
2868;12.72649
2869;17.06654
2870;11.35184
2871;27.78216
2872;51.15617
2873;61.75352
2874;65.76928
2875;74.49838
2876;83.39382
2877;88.28850
2878;88.52595
2879;76.87841
2880;93.05406
2881;87.90069
2882;97.15129
2883;96.02162
2884;109.38420
2885;116.19541
2886;89.84943
2887;71.33029
2888;55.52969
2889;55.22582
2890;64.57416
2891;58.80467
2892;62.38760
2893;68.29069
2894;62.87545
2895;60.47431
2896;89.42127
2897;109.57849
2898;106.28609
2899;110.02498
2900;98.69938
2901;98.30545
2902;95.38317
2903;87.91935
2904;104.73032
2905;108.67942
2906;109.83292
2907;128.89526
2908;131.93391
2909;123.57174
2910;115.11917
2911;115.63517
2912;115.43268
2913;131.78020
2914;131.66291
2915;123.88323
2916;124.29891
2917;118.77543
2918;120.35935
2919;127.04742
2920;115.23714
2921;113.68084
2922;118.21174
2923;113.97306
2924;133.86713
2925;141.35478
2926;144.86566
2927;134.35343
2928;135.98103
2929;136.60651
2930;143.85106
2931;155.92964
2932;161.05786
2933;156.50392
2934;150.73153
2935;170.07841
2936;166.96841
2937;165.61316
2938;154.88261
2939;143.60782
2940;147.61896
2941;151.35463
2942;156.27606
2943;158.78768
2944;162.75373
2945;177.51863
2946;175.48999
2947;171.65278
2948;155.17321
2949;151.99605
2950;157.59548
2951;134.05044
2952;100.73783
2953;88.56166
2954;78.79741
2955;81.66040
2956;86.02759
2957;100.83889
2958;109.83946
2959;106.33633
2960;98.01441
2961;116.42211
2962;138.17331
2963;144.31797
2964;138.57559
2965;141.41593
2966;132.73081
2967;122.81114
2968;116.18612
2969;111.74005
2970;109.57915
2971;93.11497
2972;98.57784
2973;102.96515
2974;104.51956
2975;100.31617
2976;87.14649
2977;82.38359
2978;87.15954
2979;78.86408
2980;84.32680
2981;109.61151
2982;117.59216
2983;82.94651
2984;67.06682
2985;66.63795
2986;81.79706
2987;85.55149
2988;55.30253
2989;45.83624
2990;45.32330
2991;46.06731
2992;60.77316
2993;70.26765
2994;76.41074
2995;75.80243
2996;84.88937
2997;70.75520
2998;60.70777
2999;60.95071
3000;34.01933
3001;13.51825
3002;10.86320
3003;11.86391
3004;16.58468
3005;18.52375
3006;14.59012
3007;42.39738
3008;64.73809
3009;70.31616
3010;79.98156
3011;90.41069
3012;78.62927
3013;75.71172
3014;83.33216
3015;75.51085
3016;97.86330
3017;119.72814
3018;93.95120
3019;77.21845
3020;67.53323
3021;60.05013
3022;71.89468
3023;71.72379
3024;55.72457
3025;48.63312
3026;36.84396
3027;35.25702
3028;39.19176
3029;35.71693
3030;60.23719
3031;84.43272
3032;103.63562
3033;106.26426
3034;109.74288
3035;90.01383
3036;61.04430
3037;57.34742
3038;48.27260
3039;24.90902
3040;30.78446
3041;46.83173
3042;68.25518
3043;74.65862
3044;68.27186
3045;51.73098
3046;63.62426
3047;71.32799
3048;63.60027
3049;48.70949
3050;49.95932
3051;47.40826
3052;65.11413
3053;75.57497
3054;79.23835
3055;71.89150
3056;75.18658
3057;74.11494
3058;67.14078
3059;72.31153
3060;75.26176
3061;58.19674
3062;54.29281
3063;45.27584
3064;51.44437
3065;59.67813
3066;68.43519
3067;56.52081
3068;53.04562
3069;66.26941
3070;69.84237
3071;87.86986
3072;93.31949
3073;94.26868
3074;91.16798
3075;101.98972
3076;106.83160
3077;87.36535
3078;84.70308
3079;97.39778
3080;111.36551
3081;110.00158
3082;94.51339
3083;90.79307
3084;67.09278
3085;49.07715
3086;49.53945
3087;53.12871
3088;46.34398
3089;55.52289
3090;57.17274
3091;71.03779
3092;106.62554
3093;99.63700
3094;99.48279
3095;97.93945
3096;96.12358
3097;82.77971
3098;54.15813
3099;31.86267
3100;35.09949
3101;35.88383
3102;26.70382
3103;17.16221
3104;9.49277
3105;25.76781
3106;39.52038
3107;54.70172
3108;61.52208
3109;49.53517
3110;39.58204
3111;45.27090
3112;22.73010
3113;16.18794
3114;11.19104
3115;20.03583
3116;23.69653
3117;18.59751
3118;11.68343
3119;14.50683
3120;7.50313
3121;9.31369
3122;14.93622
3123;10.96945
3124;20.38549
3125;23.98094
3126;39.77463
3127;42.20673
3128;44.63110
3129;48.49404
3130;56.36046
3131;45.66888
3132;17.01523
3133;13.21053
3134;29.56283
3135;40.25994
3136;23.34103
3137;14.37229
3138;15.53926
3139;30.32104
3140;32.55245
3141;25.94866
3142;17.14092
3143;34.36226
3144;48.75806
3145;52.88710
3146;31.21802
3147;36.96692
3148;26.70549
3149;18.25898
3150;24.59015
3151;15.94989
3152;14.75212
3153;10.59366
3154;11.05278
3155;8.29994
3156;11.28481
3157;10.47088
3158;25.77902
3159;19.17512
3160;20.21676
3161;14.40347
3162;9.44578
3163;9.87866
3164;10.50174
3165;17.47464
3166;11.17501
3167;11.02922
3168;20.88218
3169;8.11451
3170;8.41284
3171;20.38610
3172;27.87964
3173;19.50499
3174;25.92500
3175;39.78877
3176;42.33235
3177;43.87898
3178;47.26201
3179;58.38444
3180;58.26794
3181;74.30896
3182;70.30148
3183;61.44723
3184;70.01657
3185;93.45510
3186;77.42595
3187;93.81982
3188;73.62370
3189;67.14497
3190;59.63633
3191;62.52294
3192;75.84989
3193;69.05416
3194;68.62136
3195;66.66112
3196;59.25892
3197;52.99122
3198;44.40910
3199;44.27736
3200;69.08745
3201;77.48566
3202;69.26747
3203;72.62837
3204;61.36694
3205;51.37095
3206;62.67348
3207;52.32188
3208;45.88660
3209;58.90693
3210;55.95635
3211;68.39536
3212;72.44029
3213;56.85665
3214;51.52813
3215;42.21335
3216;40.33803
3217;45.23220
3218;34.39859
3219;15.80809
3220;10.92884
3221;10.23204
3222;13.09035
3223;27.16681
3224;32.68462
3225;39.55657
3226;50.87982
3227;57.32952
3228;49.45736
3229;31.00708
3230;16.56206
3231;20.55682
3232;20.25605
3233;42.55476
3234;32.35802
3235;21.77647
3236;33.17505
3237;38.70051
3238;47.15977
3239;46.25717
3240;40.34327
3241;40.09392
3242;45.88192
3243;43.24709
3244;22.38991
3245;10.84890
3246;11.48937
3247;13.00873
3248;8.70052
3249;18.98930
3250;28.26532
3251;29.55127
3252;19.02255
3253;33.39746
3254;62.40279
3255;69.01363
3256;60.44092
3257;67.10474
3258;74.84455
3259;48.70645
3260;27.98972
3261;15.19748
3262;6.77612
3263;12.55498
3264;12.42721
3265;17.44613
3266;43.00682
3267;61.02169
3268;55.87864
3269;30.41559
3270;34.59974
3271;29.12243
3272;32.65361
3273;36.25247
3274;16.78459
3275;18.35946
3276;21.54353
3277;38.24636
3278;36.54776
3279;28.91378
3280;16.32476
3281;13.42885
3282;36.84784
3283;56.71037
3284;68.26618
3285;78.51244
3286;82.05262
3287;75.08486
3288;83.16636
3289;75.49683
3290;68.27696
3291;53.79966
3292;31.35539
3293;25.53950
3294;31.41645
3295;24.00533
3296;22.56769
3297;11.61761
3298;11.35348
3299;16.00100
3300;20.49579
3301;14.21161
3302;10.19721
3303;18.16947
3304;21.12850
3305;26.05181
3306;34.59834
3307;24.87241
3308;14.20304
3309;33.91052
3310;25.35245
3311;24.74524
3312;46.43991
3313;34.68675
3314;23.85170
3315;38.89086
3316;52.84572
3317;47.07876
3318;32.28079
3319;9.25977
3320;28.28495
3321;14.73280
3322;7.51793
3323;12.46767
3324;16.35591
3325;15.53113
3326;11.33629
3327;13.78264
3328;14.05291
3329;14.65130
3330;21.66697
3331;16.82056
3332;23.18737
3333;28.46918
3334;22.99896
3335;14.12061
3336;10.67463
3337;11.19441
3338;11.39068
3339;10.76432
3340;21.68798
3341;27.97954
3342;33.84765
3343;30.40648
3344;38.64021
3345;34.93705
3346;25.42799
3347;28.23516
3348;37.79353
3349;64.47417
3350;58.56533
3351;44.71790
3352;62.38869
3353;68.64102
3354;62.28766
3355;50.03736
3356;40.70221
3357;40.37387
3358;48.70617
3359;47.30400
3360;45.24059
3361;38.53817
3362;26.42307
3363;30.11101
3364;35.11523
3365;43.15184
3366;62.23129
3367;63.64105
3368;60.45393
3369;55.50321
3370;63.89409
3371;74.47836
3372;55.99501
3373;64.86320
3374;83.94075
3375;85.83486
3376;86.12018
3377;95.89706
3378;99.00040
3379;99.41508
3380;92.42892
3381;87.41308
3382;71.49875
3383;68.46978
3384;69.33256
3385;75.61750
3386;87.34216
3387;90.56162
3388;116.87248
3389;125.94492
3390;127.90985
3391;131.78746
3392;145.87349
3393;156.69911
3394;165.11291
3395;170.45626
3396;173.88550
3397;182.40798
3398;162.14666
3399;149.12051
3400;150.41367
3401;160.65567
3402;173.70398
3403;178.18496
3404;157.56216
3405;131.25139
3406;126.15872
3407;137.25497
3408;122.51252
3409;107.38234
3410;106.03601
3411;118.50067
3412;115.23760
3413;103.37413
3414;121.81129
3415;121.73103
3416;106.20537
3417;69.41883
3418;74.55560
3419;58.38405
3420;44.21414
3421;54.46388
3422;52.59622
3423;70.69117
3424;58.07078
3425;64.40374
3426;40.39633
3427;27.16101
3428;30.28948
3429;26.20521
3430;11.89100
3431;15.98152
3432;12.16090
3433;16.03484
3434;12.00378
3435;11.16176
3436;13.78995
3437;8.31144
3438;11.90465
3439;19.27247
3440;17.46308
3441;16.59384
3442;22.06515
3443;49.79928
3444;56.86706
3445;63.33300
3446;93.08416
3447;85.94318
3448;87.28295
3449;93.29195
3450;86.14828
3451;89.84260
3452;110.37887
3453;133.87907
3454;133.02387
3455;113.33770
3456;120.55270
3457;109.05295
3458;112.40129
3459;124.13050
3460;119.23675
3461;118.54274
3462;116.28648
3463;116.33141
3464;96.11819
3465;107.64075
3466;97.66814
3467;103.78986
3468;105.49987
3469;93.48412
3470;67.69692
3471;70.02802
3472;71.78075
3473;78.85251
3474;88.40758
3475;95.59876
3476;91.25416
3477;76.88771
3478;75.53531
3479;79.03964
3480;73.46560
3481;73.13819
3482;58.54029
3483;70.70995
3484;71.66493
3485;65.69475
3486;75.86730
3487;61.60965
3488;48.67906
3489;32.47658
3490;22.62269
3491;26.45699
3492;23.57653
3493;13.24145
3494;12.73025
3495;13.19592
3496;18.02083
3497;24.02417
3498;19.91757
3499;29.21477
3500;39.26314
3501;52.99051
3502;54.92493
3503;66.70334
3504;57.94385
3505;68.94709
3506;45.04647
3507;38.83196
3508;28.45164
3509;18.27331
3510;11.51856
3511;13.73113
3512;26.47771
3513;45.74918
3514;56.55599
3515;57.71812
3516;59.24422
3517;42.94533
3518;38.12522
3519;45.12254
3520;62.49937
3521;77.70855
3522;65.16735
3523;71.88410
3524;70.69394
3525;53.77760
3526;72.58148
3527;77.02684
3528;80.77971
3529;70.65763
3530;61.95880
3531;55.18307
3532;52.02954
3533;83.48604
3534;79.88385
3535;76.62095
3536;75.90991
3537;85.92615
3538;75.31912
3539;58.50220
3540;51.47818
3541;49.98999
3542;65.60485
3543;65.08560
3544;55.88274
3545;34.53108
3546;29.27477
3547;26.35254
3548;7.19349
3549;14.74988
3550;39.88931
3551;28.05076
3552;24.66103
3553;12.28021
3554;15.70149
3555;29.08905
3556;39.81505
3557;21.96209
3558;23.61501
3559;32.66927
3560;33.49488
3561;27.02210
3562;27.09625
3563;13.94875
3564;12.73376
3565;11.67385
3566;8.52848
3567;9.35290
3568;12.23610
3569;16.29424
3570;10.21506
3571;15.15908
3572;19.03255
3573;32.65752
3574;27.59606
3575;25.57187
3576;22.14282
3577;26.59335
3578;22.10773
3579;16.19261
3580;23.80327
3581;30.10916
3582;16.34539
3583;10.55057
3584;9.55987
3585;16.11989
3586;10.88917
3587;13.45927
3588;21.46611
3589;9.73232
3590;16.82410
3591;40.26566
3592;55.45356
3593;54.77779
3594;47.72946
3595;40.46103
3596;40.96214
3597;59.24486
3598;79.55034
3599;86.00424
3600;96.47959
3601;118.91478
3602;117.22645
3603;128.34224
3604;143.53901
3605;142.96527
3606;145.84674
3607;131.26606
3608;121.00101
3609;108.79174
3610;111.94609
3611;98.22228
3612;105.30968
3613;113.62450
3614;106.56782
3615;137.47980
3616;145.98378
3617;149.64797
3618;137.82705
3619;143.27993
3620;133.18097
3621;120.48648
3622;105.05196
3623;89.31134
3624;67.92440
3625;62.62075
3626;66.86579
3627;72.86385
3628;51.16496
3629;63.11781
3630;41.33360
3631;57.41782
3632;56.78587
3633;59.11935
3634;63.04582
3635;68.11113
3636;53.73960
3637;53.27621
3638;41.92239
3639;38.38361
3640;21.57619
3641;42.60971
3642;45.03832
3643;45.92288
3644;54.72210
3645;54.00201
3646;56.28337
3647;34.11208
3648;30.40192
3649;16.65600
3650;17.04798
3651;26.76799
3652;16.02476
3653;25.93230
3654;9.81476
3655;9.42206
3656;19.81477
3657;13.26650
3658;19.73304
3659;21.85182
3660;15.98438
3661;11.10651
3662;16.48583
3663;20.29579
3664;14.44233
3665;26.27991
3666;25.29877
3667;11.52305
3668;9.07337
3669;13.23469
3670;14.22089
3671;11.72531
3672;15.35342
3673;30.45703
3674;35.93290
3675;14.66413
3676;17.16036
3677;12.03997
3678;17.60548
3679;14.81638
3680;14.87688
3681;37.27171
3682;51.20262
3683;52.31640
3684;59.56266
3685;47.45882
3686;58.76776
3687;51.63741
3688;46.13680
3689;46.73479
3690;30.26537
3691;20.62943
3692;14.61336
3693;8.40557
3694;14.89019
3695;13.30679
3696;9.42097
3697;11.79495
3698;7.50910
3699;13.19757
3700;34.78429
3701;51.62148
3702;58.63131
3703;53.75017
3704;48.79005
3705;59.61565
3706;58.81473
3707;43.40139
3708;31.32630
3709;34.62365
3710;21.12846
3711;15.18116
3712;19.07295
3713;21.50603
3714;20.08809
3715;11.85111
3716;18.42608
3717;30.69909
3718;24.07265
3719;10.68695
3720;10.50909
3721;9.37745
3722;11.78647
3723;12.10791
3724;17.63894
3725;9.19877
3726;11.21283
3727;12.64692
3728;14.44352
3729;9.58146
3730;8.33863
3731;13.25150
3732;21.52948
3733;9.96818
3734;10.57204
3735;7.39824
3736;13.08915
3737;21.27726
3738;30.97651
3739;44.31917
3740;41.48516
3741;46.67245
3742;47.62774
3743;66.58399
3744;66.06172
3745;53.95627
3746;57.42318
3747;69.46727
3748;69.73060
3749;67.15324
3750;86.00918
3751;94.06216
3752;75.36998
3753;84.35485
3754;83.46672
3755;91.83416
3756;109.45129
3757;89.22275
3758;95.31878
3759;95.81735
3760;95.72064
3761;113.71593
3762;124.23519
3763;143.03846
3764;154.55558
3765;159.29809
3766;139.75331
3767;136.18382
